cnpj_prestador;nome_prestador;cnpj_tomador;nome_tomador;numero_nota;mes_comp;ano_comp;data_nota;competencia_nota;valor_total;base_calculo;aliquota;imposto;local_servico;situacao;responsavel_imp;atividade;descricao_servico;observacao
20242481000159;ABS ENGENHARIA LTDA;13920200000104;AMBROSIO S/A;89;9;2015;08/09/2015;08/09/2015;100068,96;100068,96;2;2001,38;D;ISS ESTIMADO;Tomador;C2-7112000;ENGENHARIA,  AGRONOMIA,  AGRIMENSURA, ARQUITETURA,  GEOLOGIA,  URBANISMO,  PAISAGISMO  E CONGÊNERES.;"<div style=""text-align: justify; margin: 0cm 0cm 10pt""><span style=""font-size: 9pt; line-height: 115%"">SERVI&Ccedil;OS DE ACOMPANHAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA PARA IMPLANTA&Ccedil;&Atilde;O DA CASA DE FOR&Ccedil;A (CF) DA IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UTILIDADES (IEUT) DA AMBROSIO S/A, EM WESTEROS. E NBS 1.1805.40.00, CONFORME CONTRATO ASSINADO N&ordm; 0110.0091706.14.2. R/3 4600444312. NL 9432216. FRS. 1010710951 PEDIDO 4506796976 PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O DE 01.02.2015 A 28.02.2015. Redu&ccedil;&atilde;o da al&iacute;quota da ISSQN para 2%, conforme lei n&ordm; 33/01, art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 10529, de 30/07/2014.</span></div>
<div style=""text-align: justify; margin: 0cm 0cm 10pt"">&nbsp;</div>"
20242481000159;ABS ENGENHARIA LTDA;13920200000104;AMBROSIO S/A;90;9;2015;08/09/2015;08/09/2015;86402,11;86402,11;2;1728,04;D;ISS ESTIMADO;Tomador;C2-7112000;ENGENHARIA,  AGRONOMIA,  AGRIMENSURA, ARQUITETURA,  GEOLOGIA,  URBANISMO,  PAISAGISMO  E CONGÊNERES.;"<div style=""text-align: justify; margin: 0cm 0cm 10pt""><span style=""font-size: 9pt; line-height: 115%"">SERVI&Ccedil;OS DE ACOMPANHAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA PARA IMPLANTA&Ccedil;&Atilde;O DA CASA DE FOR&Ccedil;A (CF) DA IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UTILIDADES (IEUT) DA AMBROSIO S/A, EM WESTEROS. E NBS 1.1805.40.00, CONFORME CONTRATO ASSINADO N&ordm; 0110.0091706.14.2. R/3 4600444312. NL 9432220. FRS. 1010711853 PEDIDO 4506796986 PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O DE 01.04.2015 A 30.04.2015. Redu&ccedil;&atilde;o da al&iacute;quota da ISSQN para 2%, conforme lei n&ordm; 33/01, art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 10529, de 30/07/2014.</span></div>"
20242481000159;ABS ENGENHARIA LTDA;13920200000104;AMBROSIO S/A;91;9;2015;08/09/2015;08/09/2015;94131,93;94131,93;2;1882,64;D;ISS ESTIMADO;Tomador;C2-7112000;ENGENHARIA,  AGRONOMIA,  AGRIMENSURA, ARQUITETURA,  GEOLOGIA,  URBANISMO,  PAISAGISMO  E CONGÊNERES.;"<div style=""text-align: justify; margin: 0cm 0cm 10pt""><span style=""font-size: 9pt; line-height: 115%"">&nbsp;</span><span style=""font-size: 9pt; line-height: 115%"">SERVI&Ccedil;OS DE ACOMPANHAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA PARA IMPLANTA&Ccedil;&Atilde;O DA CASA DE FOR&Ccedil;A (CF) DA IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UTILIDADES (IEUT) DA AMBROSIO S/A, EM WESTEROS. E NBS 1.1805.40.00, CONFORME CONTRATO ASSINADO N&ordm; 0110.0091706.14.2. R/3 4600444312. NL 9432222. FRS. 1010711882 PEDIDO 4506796992 PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O DE 01.05.2015 A 31.05.2015. Redu&ccedil;&atilde;o da al&iacute;quota da ISSQN para 2%, conforme lei n&ordm; 33/01, art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 10529, de 30/07/2014.</span></div>"
20242481000159;ABS ENGENHARIA LTDA;13920200000104;AMBROSIO S/A;92;9;2015;11/09/2015;11/09/2015;102795,41;102795,41;2;2055,91;D;ISS ESTIMADO;Tomador;C2-7112000;ENGENHARIA,  AGRONOMIA,  AGRIMENSURA, ARQUITETURA,  GEOLOGIA,  URBANISMO,  PAISAGISMO  E CONGÊNERES.;"<div style=""text-align: justify; margin: 0cm 0cm 10pt""><span style=""font-size: 9pt; line-height: 115%"">SERVI&Ccedil;OS DE ACOMPANHAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA PARA IMPLANTA&Ccedil;&Atilde;O DA CASA DE FOR&Ccedil;A (CF) DA IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UTILIDADES (IEUT) DA AMBROSIO S/A, EM WESTEROS. E NBS 1.1805.40.00, CONFORME CONTRATO ASSINADO N&ordm; 0110.0091706.14.2. R/3 4600444312. NL 9432218. FRS. 1010710990 PEDIDO 4506796980 PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O DE 01.03.2015 A 31.03.2015. Redu&ccedil;&atilde;o da al&iacute;quota da ISSQN para 2%, conforme lei n&ordm; 33/01, art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 10529, de 30/07/2014.</span></div>"
20242481000159;ABS ENGENHARIA LTDA;13920200000104;AMBROSIO S/A;93;9;2015;25/09/2015;25/09/2015;120206,24;120206,24;0;0;D;ISS ESTIMADO;Tomador;C2-7112000;DATILOGRAFIA, DIGITAÇÃO, ESTENOGRAFIA, EXPEDIENTE, SECRETARIA EM GERAL, RESPOSTA AUDÍVEL, REDAÇÃO, EDIÇÃO, INTERPRETAÇÃO, REVISÃO, TRADUÇÃO, APOIO E INFRA-ESTRUTURA ADMINISTRATIVA E CONGÊNERES.;"<div style=""text-align: justify; margin: 0cm 0cm 10pt"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O E FISCALIZA&Ccedil;&Atilde;O NAS &Aacute;REAS DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A AMBRSO/IEINTER, NA CIDADE WESTEROS. CONFORME CONTRATO ASSINADO N&ordm; 0110.0086122.13.2 R/3 4600415881.FRS. 1010746718. PEDIDO. 4506845797 NL 9480649. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O: 01.01.2015 A 31.01.2015. Isento de ISS, conforme a Lei n&ordm; 33/01, Art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 7767/2013, de 29/10/2013.</div>"
20242481000159;ABS ENGENHARIA LTDA;13920200000104;AMBROSIO S/A;94;9;2015;25/09/2015;25/09/2015;104334,7;104334,7;0;0;D;ISS ESTIMADO;Tomador;C2-7112000;DATILOGRAFIA, DIGITAÇÃO, ESTENOGRAFIA, EXPEDIENTE, SECRETARIA EM GERAL, RESPOSTA AUDÍVEL, REDAÇÃO, EDIÇÃO, INTERPRETAÇÃO, REVISÃO, TRADUÇÃO, APOIO E INFRA-ESTRUTURA ADMINISTRATIVA E CONGÊNERES.;"<div style=""text-align: justify; margin: 0cm 0cm 10pt"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O E FISCALIZA&Ccedil;&Atilde;O NAS &Aacute;REAS DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A AMBRSO/IEINTER, NA CIDADE WESTEROS. CONFORME CONTRATO ASSINADO N&ordm; 0110.0086122.13.2 R/3 4600415881.FRS. 1010746720. PEDIDO. 4506845798 NL 9480650. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O: 01.02.2015 A 28.02.2015. Isento de ISS, conforme a Lei n&ordm; 33/01, Art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 7767/2013, de 29/10/2013.</div>"
20242481000159;ABS ENGENHARIA LTDA;13920200000104;AMBROSIO S/A;95;9;2015;25/09/2015;25/09/2015;85519,6;85519,6;0;0;D;ISS ESTIMADO;Tomador;C2-7112000;DATILOGRAFIA, DIGITAÇÃO, ESTENOGRAFIA, EXPEDIENTE, SECRETARIA EM GERAL, RESPOSTA AUDÍVEL, REDAÇÃO, EDIÇÃO, INTERPRETAÇÃO, REVISÃO, TRADUÇÃO, APOIO E INFRA-ESTRUTURA ADMINISTRATIVA E CONGÊNERES.;"<div style=""text-align: justify; margin: 0cm 0cm 10pt"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O E FISCALIZA&Ccedil;&Atilde;O NAS &Aacute;REAS DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A AMBRSO/IEINTER, NA CIDADE WESTEROS. CONFORME CONTRATO ASSINADO N&ordm; 0110.0086122.13.2 R/3 4600415881.FRS. 1010746724. PEDIDO. 4506845799 NL 9480651. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O01.03.2015 A 31.03.2015.</div>
<div style=""text-align: justify; margin: 0cm 0cm 10pt"">Isento de ISS, conforme a Lei n&ordm; 33/01, Art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 7767/2013, de 29/10/2013.</div>"
20242481000159;ABS ENGENHARIA LTDA;13920200000104;AMBROSIO S/A;96;9;2015;25/09/2015;25/09/2015;47421,11;47421,11;0;0;D;ISS ESTIMADO;Tomador;C2-7112000;DATILOGRAFIA, DIGITAÇÃO, ESTENOGRAFIA, EXPEDIENTE, SECRETARIA EM GERAL, RESPOSTA AUDÍVEL, REDAÇÃO, EDIÇÃO, INTERPRETAÇÃO, REVISÃO, TRADUÇÃO, APOIO E INFRA-ESTRUTURA ADMINISTRATIVA E CONGÊNERES.;"<div style=""text-align: justify; margin: 0cm 0cm 10pt"">SERVI&Ccedil;OS DE DESMOBILIZACAO E ACOMPANHAMENTO, SUPERVIS&Atilde;O E FISCALIZA&Ccedil;&Atilde;O NAS &Aacute;REAS DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A AMBRSO/IEINTER, NA CIDADE WESTEROS. CONFORME CONTRATO ASSINADO N&ordm; 0110.0086122.13.2 R/3 4600415881.FRS. 1010746726. PEDIDO. 4506845800 NL 9480652. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O 01.04.2015 A 30.04.2015. Isento de ISS, conforme a Lei n&ordm; 33/01, Art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 7767/2013, de 29/10/2013.</div>"
20242481000159;ABS ENGENHARIA LTDA;13920200000104;AMBROSIO S/A;97;9;2015;25/09/2015;25/09/2015;52772,06;52772,06;0;0;D;ISS ESTIMADO;Tomador;C2-7112000;DATILOGRAFIA, DIGITAÇÃO, ESTENOGRAFIA, EXPEDIENTE, SECRETARIA EM GERAL, RESPOSTA AUDÍVEL, REDAÇÃO, EDIÇÃO, INTERPRETAÇÃO, REVISÃO, TRADUÇÃO, APOIO E INFRA-ESTRUTURA ADMINISTRATIVA E CONGÊNERES.;"<div style=""text-align: justify; margin: 0cm 0cm 10pt"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O E FISCALIZA&Ccedil;&Atilde;O NAS &Aacute;REAS DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A AMBRSO/IEINTER, NA CIDADE WESTEROS. CONFORME CONTRATO ASSINADO N&ordm; 0110.0086122.13.2 R/3 4600415881.FRS. 1010746729. PEDIDO. 4506845801 NL 9480653. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O 01.05.2015 A 31.05.2015. Isento de ISS, conforme a Lei n&ordm; 33/01, Art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 7767/2013, de 29/10/2013.</div>"
20242481000159;ABS ENGENHARIA LTDA;13920200000104;AMBROSIO S/A;98;9;2015;25/09/2015;25/09/2015;36239,78;36239,78;0;0;D;ISS ESTIMADO;Tomador;C2-7112000;DATILOGRAFIA, DIGITAÇÃO, ESTENOGRAFIA, EXPEDIENTE, SECRETARIA EM GERAL, RESPOSTA AUDÍVEL, REDAÇÃO, EDIÇÃO, INTERPRETAÇÃO, REVISÃO, TRADUÇÃO, APOIO E INFRA-ESTRUTURA ADMINISTRATIVA E CONGÊNERES.;"<div style=""text-align: justify; margin: 0cm 0cm 10pt"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O E FISCALIZA&Ccedil;&Atilde;O NAS &Aacute;REAS DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A AMBRSO/IEINTER, NA CIDADE WESTEROS. CONFORME CONTRATO ASSINADO N&ordm; 0110.0086122.13.2 R/3 4600415881.FRS. 1010746730. PEDIDO. 4506845802 NL 9480654. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O 01.06.2015 A 30.06.2015. Isento de ISS, conforme a Lei n&ordm; 33/01, Art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 7767/2013, de 29/10/2013.</div>"
20242481000159;ABS ENGENHARIA LTDA;13920200000104;AMBROSIO S/A;99;9;2015;25/09/2015;25/09/2015;299,65;299,65;2;5,99;D;ISS ESTIMADO;Tomador;C2-7112000;DATILOGRAFIA, DIGITAÇÃO, ESTENOGRAFIA, EXPEDIENTE, SECRETARIA EM GERAL, RESPOSTA AUDÍVEL, REDAÇÃO, EDIÇÃO, INTERPRETAÇÃO, REVISÃO, TRADUÇÃO, APOIO E INFRA-ESTRUTURA ADMINISTRATIVA E CONGÊNERES.;"<div style=""text-align: justify; margin: 0cm 0cm 10pt"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O, PLANEJAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA E SUPRIMENTOS NA &Aacute;REA DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UNIDADES DE INTERLIGA&Ccedil;&Otilde;ES (IEINTER), CONFORME CONTRATO ASSINADO N&ordm; 0110.0089027.14.2 E R/3 4600429994. FRS 1010746670. PEDIDO N&ordm; 4506843697. NL 9480634. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O: 01.01.2015 A 31.01.2015. Redu&ccedil;&atilde;o da al&iacute;quota da ISSQN para 2%, conforme a Lei n&ordm; 33/01, Art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 4255/2014, de 28/03/2014.</div>"
20242481000159;ABS ENGENHARIA LTDA;13920200000104;AMBROSIO S/A;100;9;2015;25/09/2015;25/09/2015;299,66;299,66;2;5,99;D;ISS ESTIMADO;Tomador;C2-7112000;DATILOGRAFIA, DIGITAÇÃO, ESTENOGRAFIA, EXPEDIENTE, SECRETARIA EM GERAL, RESPOSTA AUDÍVEL, REDAÇÃO, EDIÇÃO, INTERPRETAÇÃO, REVISÃO, TRADUÇÃO, APOIO E INFRA-ESTRUTURA ADMINISTRATIVA E CONGÊNERES.;"<div style=""text-align: justify; margin: 0cm 0cm 10pt"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O, PLANEJAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA E SUPRIMENTOS NA &Aacute;REA DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UNIDADES DE INTERLIGA&Ccedil;&Otilde;ES (IEINTER), CONFORME CONTRATO ASSINADO N&ordm; 0110.0089027.14.2 E R/3 4600429994. FRS 1010746672. PEDIDO N&ordm; 4506843700. NL 9480635. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O: 01.02.2015 A 28.02.2015. Redu&ccedil;&atilde;o da al&iacute;quota da ISSQN para 2%, conforme a Lei n&ordm; 33/01, Art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 4255/2014, de 28/03/2014.</div>"
20242481000159;ABS ENGENHARIA LTDA;13920200000104;AMBROSIO S/A;101;10;2015;01/10/2015;01/10/2015;340,24;340,24;2;6,8;D;ISS ESTIMADO;Tomador;C2-7112000;DATILOGRAFIA, DIGITAÇÃO, ESTENOGRAFIA, EXPEDIENTE, SECRETARIA EM GERAL, RESPOSTA AUDÍVEL, REDAÇÃO, EDIÇÃO, INTERPRETAÇÃO, REVISÃO, TRADUÇÃO, APOIO E INFRA-ESTRUTURA ADMINISTRATIVA E CONGÊNERES.;"<div style=""text-align: justify; margin: 0cm 0cm 10pt"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O, PLANEJAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA E SUPRIMENTOS NA &Aacute;REA DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UNIDADES DE INTERLIGA&Ccedil;&Otilde;ES (IEINTER), CONFORME CONTRATO ASSINADO N&ordm; 0110.0089027.14.2 E R/3 4600429994. FRS 1010746675. PEDIDO N&ordm; 4506843702. NL 9480636. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O: 01.03.2015 A 31.03.2015. Redu&ccedil;&atilde;o da al&iacute;quota da ISSQN para 2%, conforme a Lei n&ordm; 33/01, Art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 4255/2014, de 28/03/2014.</div>"
20242481000159;ABS ENGENHARIA LTDA;13920200000104;AMBROSIO S/A;102;10;2015;01/10/2015;01/10/2015;149,83;149,83;2;3;D;ISS ESTIMADO;Tomador;C2-7112000;DATILOGRAFIA, DIGITAÇÃO, ESTENOGRAFIA, EXPEDIENTE, SECRETARIA EM GERAL, RESPOSTA AUDÍVEL, REDAÇÃO, EDIÇÃO, INTERPRETAÇÃO, REVISÃO, TRADUÇÃO, APOIO E INFRA-ESTRUTURA ADMINISTRATIVA E CONGÊNERES.;"<div style=""text-align: justify; margin: 0cm 0cm 10pt"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O, PLANEJAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA E SUPRIMENTOS NA &Aacute;REA DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UNIDADES DE INTERLIGA&Ccedil;&Otilde;ES (IEINTER), CONFORME CONTRATO ASSINADO N&ordm; 0110.0089027.14.2 E R/3 4600429994. FRS 1010746676. PEDIDO N&ordm; 4506843704. NL 9480637. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O: 01.04.2015 A 30.04.2015. Redu&ccedil;&atilde;o da al&iacute;quota da ISSQN para 2%, conforme a Lei n&ordm; 33/01, Art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 4255/2014, de 28/03/2014.</div>"
20242481000159;ABS ENGENHARIA LTDA;13920200000104;AMBROSIO S/A;103;10;2015;01/10/2015;01/10/2015;149,83;149,83;2;3;D;ISS ESTIMADO;Tomador;C2-7112000;DATILOGRAFIA, DIGITAÇÃO, ESTENOGRAFIA, EXPEDIENTE, SECRETARIA EM GERAL, RESPOSTA AUDÍVEL, REDAÇÃO, EDIÇÃO, INTERPRETAÇÃO, REVISÃO, TRADUÇÃO, APOIO E INFRA-ESTRUTURA ADMINISTRATIVA E CONGÊNERES.;"<div style=""text-align: justify; margin: 0cm 0cm 10pt"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O, PLANEJAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA E SUPRIMENTOS NA &Aacute;REA DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UNIDADES DE INTERLIGA&Ccedil;&Otilde;ES (IEINTER), CONFORME CONTRATO ASSINADO N&ordm; 0110.0089027.14.2 E R/3 4600429994. FRS 1010746680. PEDIDO N&ordm; 4506843707. NL 9480638. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O: 01.05.2015 A 31.05.2015. Redu&ccedil;&atilde;o da al&iacute;quota da ISSQN para 2%, conforme a Lei n&ordm; 33/01, Art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 4255/2014, de 28/03/2014.</div>"
20242481000159;ABS ENGENHARIA LTDA;13920200000104;AMBROSIO S/A;104;10;2015;01/10/2015;01/10/2015;1587,41;1587,41;2;31,75;D;ISS ESTIMADO;Tomador;C2-7112000;DATILOGRAFIA, DIGITAÇÃO, ESTENOGRAFIA, EXPEDIENTE, SECRETARIA EM GERAL, RESPOSTA AUDÍVEL, REDAÇÃO, EDIÇÃO, INTERPRETAÇÃO, REVISÃO, TRADUÇÃO, APOIO E INFRA-ESTRUTURA ADMINISTRATIVA E CONGÊNERES.;"<div style=""text-align: justify; margin: 0cm 0cm 10pt"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O, PLANEJAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA E SUPRIMENTOS NA &Aacute;REA DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UNIDADES DE INTERLIGA&Ccedil;&Otilde;ES (IEINTER), CONFORME CONTRATO ASSINADO N&ordm; 0110.0089027.14.2 E R/3 4600429994. FRS 1010746685. PEDIDO N&ordm; 4506843710. NL 9480640. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O: 01.06.2015 A 30.06.2015. Redu&ccedil;&atilde;o da al&iacute;quota da ISSQN para 2%, conforme a Lei n&ordm; 33/01, Art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 4255/2014, de 28/03/2014.</div>
<div style=""margin: 0cm 0cm 10pt"">&nbsp;</div>"
20242481000159;ABS ENGENHARIA LTDA;13920200000104;AMBROSIO S/A;105;10;2015;01/10/2015;01/10/2015;1333,37;1333,37;2;26,67;D;ISS ESTIMADO;Tomador;C2-7112000;DATILOGRAFIA, DIGITAÇÃO, ESTENOGRAFIA, EXPEDIENTE, SECRETARIA EM GERAL, RESPOSTA AUDÍVEL, REDAÇÃO, EDIÇÃO, INTERPRETAÇÃO, REVISÃO, TRADUÇÃO, APOIO E INFRA-ESTRUTURA ADMINISTRATIVA E CONGÊNERES.;"<div style=""text-align: justify; margin: 0cm 0cm 10pt"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O, PLANEJAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA E SUPRIMENTOS NA &Aacute;REA DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UNIDADES DE INTERLIGA&Ccedil;&Otilde;ES (IEINTER), CONFORME CONTRATO ASSINADO N&ordm; 0110.0089027.14.2 E R/3 4600429994. FRS 1010746700. PEDIDO N&ordm; 4506843712. NL 9480648. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O: 01.07.2015 A 31.07.2015. Redu&ccedil;&atilde;o da al&iacute;quota da ISSQN para 2%, conforme a Lei n&ordm; 33/01, Art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 4255/2014, de 28/03/2014.</div>"
20242481000159;ABS ENGENHARIA LTDA;13920200000104;AMBROSIO S/A;106;10;2015;01/10/2015;01/10/2015;35999,68;35999,68;2;719,99;D;Cancelada / Extraviada;Tomador;C2-7112000;ENGENHARIA,  AGRONOMIA,  AGRIMENSURA, ARQUITETURA,  GEOLOGIA,  URBANISMO,  PAISAGISMO  E CONGÊNERES.;"<div style=""text-align: justify; margin: 0cm 0cm 10pt"">EXECU&Ccedil;&Atilde;O DE SERVI&Ccedil;OS ESPECIALIZADOS DE ACOMPANHAMENTO DE REQUISITOS CONTRAT UAIS E LEGAIS, NOS CONTRATOS GERENCIADOS E FISCALIZADOS PELA ENG&shy;AB/ AMBRSO, PARA IMPLEMENTA&Ccedil;&Atilde;O DA AMBROSIO S/A, SITUADA NO MUNIC&Iacute;PIO DE WESTEROS&shy;PE E NBS 1.1805.40.00, CONFORME CONTRATO ASSINADO N&ordm; 0110.0094535.14.2 E R/3 4600470777. NL 9480639. Frs. 1010746681. Pedido. 4506843708 PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O DE 01.06.2015 A 30.06.2015. REDU&Ccedil;&Atilde;O DA&nbsp;AL&Iacute;QUOTA DA ISSQN PARA 2%, CONFORME A LEI N&ordm; 33/01, ART&nbsp;2&ordm;, INCISO I, AL&Iacute;NEA &quot; E&quot; , REGULAMENTADA PELO DECRETO 08/2010. PROTOCOLO N&ordm; 2285/2015, DE 30/01/2015.</div>"
